enrollment_id,student_id,course_id,term_id,grade,attendance_rate,last_login,assignment_completion
3593,900,5,2,C,50.80,2025-04-02,51.41
3594,900,13,2,F,50.13,2025-03-21,64.52
3595,900,1,2,C,45.78,2025-03-25,40.99
3596,901,2,2,C,85.51,2025-04-03,77.60
3597,901,8,2,B,80.01,2025-04-03,82.66
3598,901,4,2,C,89.30,2025-04-08,85.93
3599,902,14,2,D,61.51,2025-03-26,75.42
3600,902,11,2,F,42.91,2025-04-01,57.27
3601,902,4,2,W,64.29,2025-03-19,57.35
3602,903,14,2,W,52.07,2025-04-02,50.89
3603,903,7,2,F,54.56,2025-03-16,63.02
3604,903,6,2,B,67.15,2025-03-29,71.80
3605,903,13,2,B,63.32,2025-03-27,76.82
3606,904,2,2,A,79.96,2025-04-05,76.56
3607,904,10,2,C,92.55,2025-04-08,75.93
3608,904,7,2,W,88.72,2025-04-09,82.05
3609,904,1,2,A,73.76,2025-04-03,94.00
3610,904,2,2,C,80.99,2025-04-04,78.09
3611,905,15,2,A,72.56,2025-04-11,91.30
3612,905,6,2,C,89.00,2025-04-08,80.92
3613,905,4,2,B,74.36,2025-04-04,88.46
3618,907,11,2,B,78.15,2025-04-09,82.16
3619,907,9,2,A,93.60,2025-04-11,75.74
3620,907,13,2,A,74.98,2025-04-05,74.33
3621,907,1,2,D,74.97,2025-04-10,90.38
3622,908,3,2,W,71.25,2025-04-03,50.00
3623,908,1,2,A,75.34,2025-03-17,78.63
3624,908,13,2,A,76.61,2025-03-20,43.73
3628,910,15,2,W,83.22,2025-04-06,87.83
3629,910,2,2,F,90.88,2025-04-10,88.75
3630,910,11,2,F,75.03,2025-04-04,87.51
3631,910,13,2,F,89.03,2025-04-12,79.09
3632,910,9,2,C,94.50,2025-04-05,74.70
3633,911,13,2,A,74.61,2025-04-08,85.72
3634,911,15,2,B,92.57,2025-04-04,92.42
3635,911,10,2,W,93.08,2025-04-09,76.43
3636,912,9,2,B,77.41,2025-04-10,90.63
3637,912,12,2,B,81.49,2025-04-05,83.98
3638,912,14,2,B,90.00,2025-04-11,94.85
3639,912,1,2,B,81.78,2025-04-04,87.84
3640,912,2,2,A,92.54,2025-04-07,71.56
3641,913,5,2,B,69.80,2025-03-29,79.33
3642,913,1,2,W,67.35,2025-03-20,63.70
3643,913,3,2,C,55.51,2025-03-21,72.11
3644,914,11,2,A,62.68,2025-04-03,57.74
3645,914,9,2,B,53.74,2025-04-03,41.68
3646,914,2,2,A,60.64,2025-03-22,65.44
3647,914,14,2,C,75.47,2025-04-02,71.54
3648,914,13,2,A,68.00,2025-04-02,57.64
3653,916,1,2,F,93.48,2025-04-03,85.81
3654,916,2,2,C,88.00,2025-04-05,87.11
3655,916,12,2,F,74.66,2025-04-10,72.86
3656,917,4,2,F,52.12,2025-03-30,47.69
3657,917,4,2,D,42.54,2025-04-02,64.48
3658,917,4,2,W,50.85,2025-03-30,76.03
3659,917,2,2,A,72.69,2025-03-31,58.57
3660,917,13,2,W,64.57,2025-03-20,58.05
3661,918,8,2,D,43.62,2025-03-18,59.68
3662,918,9,2,F,53.77,2025-03-17,60.91
3663,918,13,2,D,50.13,2025-04-02,64.24
3664,918,5,2,F,59.37,2025-03-22,48.40
3669,920,8,2,A,76.49,2025-04-05,88.54
3670,920,7,2,F,88.06,2025-04-04,93.12
3671,920,14,2,F,94.65,2025-04-11,77.07
3672,921,4,2,C,81.54,2025-04-03,77.00
3673,921,8,2,D,84.86,2025-04-04,93.02
3674,921,6,2,D,73.85,2025-04-08,90.48
3675,922,13,2,A,94.26,2025-04-09,93.61
3676,922,7,2,C,81.36,2025-04-12,93.38
3677,922,12,2,A,74.32,2025-04-11,91.04
3678,922,10,2,W,70.96,2025-04-09,85.25
3679,923,5,2,F,59.16,2025-03-25,71.95
3680,923,15,2,C,48.69,2025-04-03,73.21
3681,923,11,2,F,55.34,2025-04-01,42.89
3682,923,5,2,D,42.65,2025-03-23,57.69
3683,923,3,2,A,48.12,2025-03-24,47.33
3688,925,1,2,F,72.90,2025-04-04,70.50
3689,925,5,2,W,91.43,2025-04-07,76.23
3690,925,4,2,W,86.05,2025-04-06,89.81
3691,925,8,2,A,88.62,2025-04-10,89.09
3692,926,2,2,W,78.72,2025-04-03,40.41
3693,926,4,2,F,46.58,2025-03-26,55.77
3694,926,1,2,F,61.43,2025-03-25,64.49
3695,927,1,2,C,82.55,2025-04-07,72.33
3696,927,10,2,D,78.85,2025-04-08,85.04
3697,927,15,2,D,73.46,2025-04-03,70.98
3698,927,9,2,B,81.52,2025-04-05,92.05
3699,927,10,2,W,75.57,2025-04-03,84.08
3700,928,3,2,A,79.38,2025-04-06,90.67
3701,928,3,2,B,86.88,2025-04-12,92.58
3702,928,6,2,A,80.16,2025-04-11,87.56
3703,928,7,2,W,80.74,2025-04-12,84.65
3704,928,12,2,W,73.96,2025-04-09,92.94
3705,929,6,2,W,93.02,2025-04-10,93.10
3706,929,4,2,D,88.75,2025-04-11,76.47
3707,929,9,2,W,70.25,2025-04-05,76.71
3708,930,6,2,D,74.11,2025-03-31,40.72
3709,930,8,2,W,66.52,2025-03-28,78.08
3710,930,8,2,A,62.00,2025-03-27,69.70
3711,930,1,2,A,51.08,2025-03-24,78.56
3712,930,11,2,B,66.13,2025-03-24,42.39
3713,931,10,2,D,75.88,2025-04-08,79.97
3714,931,15,2,D,87.39,2025-04-05,91.06
3715,931,10,2,C,84.76,2025-04-04,73.38
3719,933,14,2,F,77.21,2025-03-19,75.81
3720,933,15,2,B,75.35,2025-03-26,60.52
3721,933,14,2,C,72.37,2025-03-20,41.38
3722,933,6,2,F,61.71,2025-04-02,71.30
3723,933,14,2,A,75.33,2025-03-16,65.64
3724,934,4,2,D,91.45,2025-04-07,75.04
3725,934,13,2,C,88.19,2025-04-11,93.58
3726,934,10,2,B,86.90,2025-04-07,81.96
3727,935,2,2,W,53.68,2025-03-18,43.31
3728,935,5,2,D,70.30,2025-03-17,72.13
3729,935,8,2,F,42.15,2025-03-22,44.08
3730,936,14,2,F,44.56,2025-04-03,50.25
3731,936,2,2,W,50.39,2025-03-17,45.47
3732,936,4,2,W,51.59,2025-03-20,64.78
3733,936,7,2,B,69.87,2025-04-01,55.63
3734,936,11,2,D,72.10,2025-03-17,78.02
3735,937,2,2,D,78.97,2025-04-06,80.09
3736,937,13,2,F,82.71,2025-04-07,81.08
3737,937,6,2,W,75.03,2025-04-05,92.90
3738,937,1,2,F,70.40,2025-04-12,82.26
3742,939,13,2,F,91.66,2025-04-07,72.48
3743,939,5,2,C,82.70,2025-04-08,70.93
3744,939,3,2,C,80.46,2025-04-08,73.94
3745,939,9,2,B,74.94,2025-04-04,79.26
3749,941,11,2,C,93.24,2025-04-06,85.95
3750,941,11,2,F,72.68,2025-04-09,86.91
3751,941,2,2,F,76.44,2025-04-08,85.81
3752,942,6,2,B,80.87,2025-04-03,76.85
3753,942,7,2,D,79.13,2025-04-08,93.66
3754,942,4,2,C,93.14,2025-04-07,72.06
3755,942,15,2,W,78.47,2025-04-12,87.02
3756,943,8,2,A,76.97,2025-04-09,92.69
3757,943,3,2,B,71.90,2025-04-05,91.56
3758,943,6,2,C,72.51,2025-04-09,73.47
3759,943,5,2,C,71.43,2025-04-09,80.76
3760,943,9,2,A,88.06,2025-04-06,88.44
3761,944,3,2,B,42.69,2025-03-22,55.18
3762,944,3,2,F,60.36,2025-03-26,70.39
3763,944,10,2,C,76.49,2025-03-31,78.32
3764,944,13,2,F,69.22,2025-04-03,73.11
3765,945,6,2,B,73.92,2025-04-03,84.46
3766,945,7,2,C,84.31,2025-04-07,72.20
3767,945,14,2,C,72.22,2025-04-03,88.38
3768,946,5,2,D,78.36,2025-04-04,91.64
3769,946,14,2,B,83.01,2025-04-10,88.84
3770,946,2,2,A,77.17,2025-04-10,75.11
3771,947,8,2,B,43.07,2025-04-02,40.32
3772,947,8,2,B,53.76,2025-03-31,44.36
3773,947,2,2,F,51.96,2025-03-21,63.56
3774,947,4,2,C,66.75,2025-03-26,64.04
3775,948,7,2,B,92.83,2025-04-05,89.79
3776,948,1,2,A,72.36,2025-04-06,92.43
3777,948,13,2,D,78.59,2025-04-03,80.65
3787,951,11,2,D,44.97,2025-03-20,56.46
3788,951,11,2,A,64.91,2025-03-17,74.07
3789,951,11,2,F,66.13,2025-04-03,48.97
3790,951,13,2,D,77.34,2025-03-30,71.57
3791,952,3,2,D,61.32,2025-03-24,40.67
3792,952,9,2,B,69.16,2025-03-29,45.72
3793,952,10,2,W,56.41,2025-03-28,61.64
3794,953,11,2,A,61.02,2025-03-23,76.14
3795,953,5,2,W,60.88,2025-03-16,72.79
3796,953,10,2,C,73.94,2025-03-26,63.66
3797,953,1,2,D,67.15,2025-03-29,76.08
3798,953,15,2,A,53.80,2025-03-21,65.19
3799,954,14,2,C,84.50,2025-04-10,82.88
3800,954,13,2,F,72.33,2025-04-12,75.60
3801,954,14,2,F,70.27,2025-04-08,90.03
3802,954,12,2,A,77.80,2025-04-06,83.50
3803,954,8,2,A,70.99,2025-04-07,72.00
3804,955,7,2,W,73.72,2025-04-11,85.72
3805,955,13,2,A,83.69,2025-04-06,90.28
3806,955,9,2,D,92.24,2025-04-08,82.87
3807,956,11,2,B,40.85,2025-03-23,58.26
3808,956,13,2,C,54.88,2025-03-24,65.20
3809,956,4,2,F,46.79,2025-03-23,73.18
3810,957,6,2,F,94.27,2025-04-08,88.71
3811,957,10,2,W,78.26,2025-04-03,70.02
3812,957,5,2,A,79.50,2025-04-04,87.44
3813,957,10,2,C,75.02,2025-04-04,70.84
3814,958,10,2,B,77.68,2025-03-28,56.90
3815,958,15,2,W,44.67,2025-03-25,56.20
3816,958,10,2,A,52.67,2025-03-25,45.72
3817,958,2,2,F,61.35,2025-03-29,74.65
3818,959,14,2,D,72.07,2025-04-06,72.89
3819,959,12,2,A,75.12,2025-04-11,83.44
3820,959,6,2,F,86.21,2025-04-11,70.20
3821,959,1,2,A,71.62,2025-04-06,84.73
3822,960,5,2,D,76.27,2025-04-11,88.39
3823,960,10,2,A,93.03,2025-04-04,89.15
3824,960,6,2,D,71.41,2025-04-03,90.36
3825,960,3,2,B,82.52,2025-04-06,84.35
3826,960,8,2,B,76.61,2025-04-08,92.95
3827,961,7,2,A,69.24,2025-04-02,40.49
3828,961,4,2,B,53.50,2025-03-27,69.36
3829,961,5,2,F,68.45,2025-03-28,50.53
3830,962,13,2,D,74.50,2025-04-11,77.01
3831,962,12,2,D,70.74,2025-04-07,83.51
3832,962,7,2,A,87.07,2025-04-10,93.06
3833,962,7,2,A,80.86,2025-04-06,75.86
3834,962,3,2,B,88.08,2025-04-09,72.49
3835,963,12,2,D,74.06,2025-04-10,77.73
3836,963,5,2,D,85.63,2025-04-07,87.87
3837,963,5,2,C,88.72,2025-04-04,72.79
3838,963,11,2,F,93.23,2025-04-09,79.77
3839,963,1,2,A,86.08,2025-04-12,90.47
3840,964,14,2,C,52.67,2025-03-18,77.63
3841,964,12,2,F,41.48,2025-03-21,49.61
3842,964,7,2,A,43.09,2025-03-28,64.44
3843,964,7,2,B,59.61,2025-03-20,69.75
3844,965,13,2,A,90.19,2025-04-06,93.31
3845,965,12,2,A,80.64,2025-04-05,93.60
3846,965,9,2,D,83.65,2025-04-06,85.60
3847,965,1,2,F,88.47,2025-04-08,73.45
3848,965,12,2,C,92.38,2025-04-04,71.26
3849,966,15,2,W,91.21,2025-04-10,85.34
3850,966,3,2,C,89.66,2025-04-09,70.06
3851,966,10,2,B,70.91,2025-04-09,78.03
3852,966,11,2,A,82.89,2025-04-05,77.57
3853,966,8,2,F,73.21,2025-04-08,73.08
3858,968,1,2,C,86.34,2025-04-07,89.72
3859,968,11,2,B,76.31,2025-04-06,94.83
3860,968,10,2,A,92.98,2025-04-06,77.62
3866,970,5,2,B,76.31,2025-04-05,85.82
3867,970,14,2,F,81.89,2025-04-08,94.83
3868,970,9,2,F,76.54,2025-04-07,80.79
3869,970,7,2,D,73.93,2025-04-09,86.30
3870,970,2,2,A,80.37,2025-04-11,72.19
3871,971,4,2,C,63.10,2025-03-24,43.19
3872,971,12,2,F,58.57,2025-03-22,75.56
3873,971,14,2,F,43.85,2025-03-16,77.16
3874,971,3,2,C,78.48,2025-03-31,68.19
3875,972,1,2,F,53.73,2025-03-29,46.67
3876,972,6,2,F,59.98,2025-03-21,67.99
3877,972,3,2,D,41.79,2025-03-18,65.10
3878,972,15,2,A,46.50,2025-03-23,68.29
3879,972,12,2,A,49.94,2025-03-28,70.27
3880,973,14,2,D,72.17,2025-03-15,68.82
3881,973,6,2,F,78.86,2025-04-03,40.76
3882,973,14,2,B,65.40,2025-03-30,65.91
3883,974,13,2,W,75.71,2025-03-30,50.59
3884,974,10,2,W,63.80,2025-03-26,42.62
3885,974,14,2,W,54.50,2025-03-17,67.53
3886,974,9,2,C,70.00,2025-03-30,50.79
3887,974,3,2,D,65.90,2025-03-17,63.99
3888,975,13,2,D,74.99,2025-03-19,70.56
3889,975,5,2,F,68.15,2025-03-17,57.64
3890,975,4,2,F,75.58,2025-04-01,40.48
3891,975,5,2,A,47.95,2025-03-21,65.28
3892,975,9,2,C,54.73,2025-03-20,79.28
3893,976,5,2,W,87.27,2025-04-08,84.36
3894,976,2,2,B,91.41,2025-04-05,74.36
3895,976,4,2,B,94.42,2025-04-11,74.54
3896,976,6,2,D,84.40,2025-04-07,73.26
3897,976,15,2,D,77.48,2025-04-11,71.63
3898,977,13,2,F,48.95,2025-03-24,77.71
3899,977,11,2,B,42.51,2025-03-29,75.71
3900,977,11,2,B,43.23,2025-03-24,45.54
3901,977,8,2,W,66.43,2025-03-22,72.66
3902,978,5,2,B,89.63,2025-04-12,86.91
3903,978,7,2,F,77.12,2025-04-05,94.08
3904,978,5,2,D,76.93,2025-04-05,70.28
3905,979,7,2,C,45.56,2025-03-17,43.83
3906,979,2,2,F,54.88,2025-03-18,64.37
3907,979,12,2,B,47.83,2025-03-27,57.73
3908,979,9,2,W,57.18,2025-03-21,70.24
3909,980,6,2,W,43.12,2025-03-24,71.26
3910,980,9,2,C,69.02,2025-04-02,46.69
3911,980,5,2,A,45.32,2025-03-28,64.86
3912,980,9,2,W,55.19,2025-03-28,40.54
3913,980,5,2,A,77.50,2025-03-28,62.89
3914,981,6,2,A,73.08,2025-04-05,83.85
3915,981,2,2,F,87.09,2025-04-06,82.46
3916,981,11,2,C,85.67,2025-04-08,75.38
3917,982,9,2,C,79.13,2025-04-08,88.40
3918,982,14,2,D,70.22,2025-04-07,90.02
3919,982,13,2,D,81.95,2025-04-03,94.42
3920,982,9,2,A,83.52,2025-04-08,90.35
3921,983,6,2,C,51.37,2025-04-03,51.22
3922,983,4,2,B,55.99,2025-03-31,51.95
3923,983,7,2,F,51.94,2025-03-21,68.46
3924,983,7,2,D,48.16,2025-03-17,51.70
3925,983,1,2,W,46.37,2025-03-28,72.87
3926,984,9,2,W,58.13,2025-03-18,76.72
3927,984,5,2,D,78.19,2025-03-20,42.88
3928,984,12,2,A,71.94,2025-03-21,55.90
3929,984,15,2,F,74.76,2025-03-27,57.97
3930,984,6,2,A,51.86,2025-03-27,61.65
3931,985,10,2,B,72.24,2025-03-17,57.55
3932,985,13,2,A,54.84,2025-03-23,64.60
3933,985,9,2,W,46.37,2025-03-27,47.54
3934,985,8,2,F,50.98,2025-03-29,77.71
3935,986,7,2,D,47.27,2025-03-18,72.39
3936,986,5,2,B,66.82,2025-03-28,68.49
3937,986,12,2,B,61.04,2025-03-31,59.49
3938,986,9,2,D,52.54,2025-04-01,69.16
3939,986,12,2,C,50.97,2025-03-21,71.08
3940,987,12,2,B,47.08,2025-03-31,68.33
3941,987,9,2,B,67.80,2025-04-02,72.96
3942,987,11,2,C,53.08,2025-04-03,41.29
3943,988,15,2,D,84.40,2025-04-04,73.41
3944,988,12,2,F,86.84,2025-04-08,84.04
3945,988,2,2,C,76.70,2025-04-03,73.71
3946,989,4,2,B,90.07,2025-04-09,80.72
3947,989,5,2,B,73.00,2025-04-10,82.69
3948,989,2,2,B,93.34,2025-04-08,90.77
3949,989,12,2,D,78.45,2025-04-10,76.95
3955,991,5,2,B,80.17,2025-04-11,83.26
3956,991,13,2,C,83.79,2025-04-06,89.79
3957,991,10,2,W,87.66,2025-04-09,88.15
3958,991,12,2,W,85.92,2025-04-05,83.90
3959,991,15,2,C,83.27,2025-04-08,83.73
3960,992,11,2,C,71.37,2025-04-08,79.28
3961,992,1,2,A,80.10,2025-04-08,90.01
3962,992,13,2,A,71.86,2025-04-09,89.95
3963,992,9,2,W,82.35,2025-04-09,71.11
3964,992,3,2,D,74.15,2025-04-11,76.59
3969,994,3,2,C,81.82,2025-04-04,90.12
3970,994,13,2,W,85.05,2025-04-07,79.22
3971,994,9,2,D,78.12,2025-04-09,73.48
3972,994,11,2,C,89.83,2025-04-12,70.70
3973,994,1,2,C,84.35,2025-04-03,93.02
3974,995,3,2,C,43.86,2025-03-25,49.39
3975,995,15,2,W,44.55,2025-03-15,47.59
3976,995,4,2,D,52.95,2025-03-26,76.42
3977,995,6,2,A,77.24,2025-03-24,49.34
3978,995,10,2,A,58.80,2025-03-19,70.60
3979,996,11,2,B,52.66,2025-04-02,58.03
3980,996,9,2,W,78.01,2025-03-19,53.15
3981,996,11,2,B,60.62,2025-03-20,57.66
3982,996,15,2,F,43.79,2025-03-17,50.61
3983,996,12,2,C,45.46,2025-03-22,48.63
3984,997,7,2,F,75.53,2025-03-31,78.92
3985,997,9,2,W,62.72,2025-03-19,50.83
3986,997,11,2,A,48.65,2025-03-27,78.10
3994,1000,9,2,W,76.74,2025-03-22,41.96
3995,1000,13,2,W,59.68,2025-03-31,68.46
3996,1000,11,2,C,79.78,2025-03-28,47.62
3997,1000,15,2,F,62.91,2025-03-20,77.45
75,19,12,2,W,55.40,2025-03-25,63.45
76,19,3,2,D,50.37,2025-03-30,56.05
77,19,1,2,W,65.21,2025-03-19,52.29
78,19,3,2,B,54.05,2025-04-01,65.24
97,24,2,2,B,69.70,2025-03-27,58.57
98,24,7,2,D,59.12,2025-03-25,54.57
99,24,3,2,D,65.40,2025-03-22,65.55
100,24,1,2,F,58.63,2025-03-28,66.04
194,49,14,2,F,52.56,2025-03-27,56.40
195,49,4,2,A,67.61,2025-03-28,59.23
196,49,2,2,B,65.47,2025-03-29,54.63
197,49,12,2,F,62.02,2025-03-15,54.76
198,49,6,2,D,62.39,2025-03-31,66.64
217,54,14,2,F,54.11,2025-03-30,65.64
218,54,6,2,A,67.43,2025-03-20,53.57
219,54,15,2,A,68.76,2025-03-23,57.24
220,54,12,2,W,60.80,2025-03-25,65.52
221,54,4,2,A,61.45,2025-03-25,67.09
239,59,9,2,B,63.12,2025-03-30,53.15
240,59,8,2,D,50.58,2025-03-23,66.34
241,59,14,2,D,53.20,2025-04-02,65.74
242,59,2,2,D,55.66,2025-04-01,57.14
243,60,13,2,B,51.20,2025-03-28,58.74
244,60,7,2,D,68.17,2025-04-02,57.24
245,60,15,2,C,64.28,2025-03-24,51.96
303,75,10,2,C,63.91,2025-04-03,50.78
304,75,11,2,B,68.61,2025-03-25,61.58
305,75,15,2,C,68.01,2025-03-22,54.00
313,78,8,2,A,56.58,2025-04-02,59.12
314,78,3,2,D,57.91,2025-03-30,64.31
315,78,5,2,A,54.62,2025-03-17,57.39
316,79,14,2,B,63.08,2025-03-31,61.05
317,79,9,2,W,65.31,2025-03-18,60.46
318,79,4,2,F,65.49,2025-04-03,50.89
383,95,8,2,C,58.36,2025-03-31,61.41
384,95,1,2,C,54.49,2025-04-02,61.31
385,95,10,2,B,68.69,2025-03-30,53.03
386,95,1,2,C,50.19,2025-03-23,61.77
477,119,8,2,A,52.26,2025-03-29,51.03
478,119,1,2,A,58.27,2025-04-02,51.45
479,119,1,2,B,63.81,2025-04-03,67.22
514,129,8,2,F,51.09,2025-03-31,68.60
515,129,14,2,C,65.20,2025-03-17,67.72
516,129,11,2,A,55.19,2025-03-23,62.39
517,129,9,2,A,61.41,2025-03-25,50.05
548,138,5,2,D,53.44,2025-03-20,56.49
549,138,6,2,W,62.30,2025-03-17,69.97
550,138,2,2,C,58.19,2025-03-17,65.52
600,151,8,2,F,67.08,2025-03-20,50.85
601,151,3,2,C,68.98,2025-03-18,62.63
602,151,5,2,B,65.48,2025-03-30,63.53
717,181,7,2,C,66.64,2025-03-20,56.50
718,181,1,2,B,55.69,2025-04-01,67.32
719,181,12,2,B,54.13,2025-03-24,59.74
751,190,11,2,D,54.75,2025-03-20,59.01
752,190,6,2,D,59.97,2025-03-27,57.88
753,190,5,2,A,55.91,2025-03-29,64.94
754,190,10,2,W,58.76,2025-03-30,67.86
755,190,14,2,F,68.91,2025-04-02,69.72
811,204,12,2,W,68.82,2025-03-30,57.40
812,204,7,2,B,66.08,2025-03-23,54.83
813,204,8,2,D,62.96,2025-03-31,58.39
814,204,9,2,A,53.17,2025-03-18,53.53
815,204,7,2,A,67.03,2025-04-03,50.13
849,213,5,2,B,56.95,2025-03-19,68.99
850,213,1,2,W,52.50,2025-03-31,65.20
851,213,6,2,F,53.93,2025-03-25,69.48
852,213,13,2,B,51.86,2025-03-22,56.37
853,214,7,2,B,51.00,2025-03-23,67.19
854,214,9,2,D,54.11,2025-03-28,60.57
855,214,8,2,B,59.98,2025-04-02,69.69
876,220,8,2,A,50.89,2025-03-21,67.75
877,220,13,2,F,56.45,2025-03-27,69.02
878,220,13,2,C,57.38,2025-03-18,63.93
879,220,6,2,B,68.47,2025-04-02,67.59
880,220,11,2,D,63.79,2025-03-27,52.48
922,230,11,2,W,59.94,2025-03-29,63.42
923,230,6,2,C,56.94,2025-03-19,69.80
924,230,7,2,C,65.07,2025-03-21,56.60
925,231,14,2,C,54.26,2025-03-30,50.36
926,231,4,2,C,59.54,2025-04-02,57.19
927,231,7,2,F,68.21,2025-03-19,63.52
928,231,8,2,C,62.15,2025-04-01,62.83
976,243,15,2,C,61.20,2025-03-17,56.23
977,243,7,2,D,62.34,2025-03-25,60.10
978,243,5,2,D,51.43,2025-03-17,67.95
1032,258,1,2,B,59.85,2025-04-01,59.03
1033,258,8,2,C,67.43,2025-04-02,62.54
1034,258,14,2,W,62.38,2025-03-25,53.82
1035,258,5,2,A,63.51,2025-04-01,69.82
1036,258,10,2,D,65.60,2025-03-27,69.01
1042,260,8,2,D,61.69,2025-03-26,53.05
1043,260,11,2,C,59.83,2025-03-20,56.52
1044,260,7,2,W,55.82,2025-03-18,52.94
1045,260,13,2,B,68.25,2025-03-21,67.60
1046,260,1,2,C,62.43,2025-03-26,68.56
1052,262,10,2,A,56.95,2025-03-29,56.06
1053,262,6,2,C,50.78,2025-03-31,58.02
1054,262,14,2,W,63.94,2025-03-26,68.97
1055,262,14,2,F,64.54,2025-03-29,53.37
1056,262,3,2,F,68.29,2025-03-18,52.53
1091,271,10,2,A,62.76,2025-03-16,50.63
1092,271,3,2,W,64.67,2025-03-24,51.20
1093,271,4,2,D,68.74,2025-03-21,60.83
1094,271,4,2,C,51.86,2025-03-21,54.44
1095,271,12,2,A,65.14,2025-04-03,58.61
1096,272,7,2,D,50.95,2025-03-15,55.41
1097,272,14,2,D,66.30,2025-03-25,66.83
1098,272,2,2,F,56.74,2025-03-27,57.74
1099,272,13,2,W,55.58,2025-03-24,68.90
1131,280,5,2,D,50.79,2025-04-02,67.50
1132,280,13,2,C,68.95,2025-03-15,65.75
1133,280,6,2,D,54.88,2025-03-15,58.55
1139,282,1,2,B,53.21,2025-04-01,59.28
1140,282,4,2,C,52.42,2025-03-23,64.17
1141,282,2,2,B,68.93,2025-03-26,52.55
1145,284,8,2,B,66.72,2025-04-01,58.24
1146,284,1,2,C,57.70,2025-03-23,51.63
1147,284,8,2,C,60.70,2025-03-20,61.19
1179,293,12,2,C,62.46,2025-03-31,62.67
1180,293,5,2,W,53.30,2025-03-30,55.71
1181,293,9,2,B,68.50,2025-04-02,60.62
1191,296,14,2,C,55.60,2025-03-19,65.52
1192,296,13,2,D,69.87,2025-03-31,54.63
1193,296,6,2,B,55.23,2025-03-25,59.39
1194,296,8,2,W,64.73,2025-03-26,67.83
1249,311,1,2,A,50.64,2025-03-15,56.35
1250,311,10,2,W,58.15,2025-03-22,67.19
1251,311,5,2,C,67.60,2025-03-31,67.97
1252,311,2,2,A,54.61,2025-04-03,61.25
1253,311,6,2,W,64.94,2025-04-03,64.30
1258,313,1,2,A,64.99,2025-03-22,58.59
1259,313,11,2,B,50.97,2025-04-03,56.38
1260,313,15,2,C,69.14,2025-03-31,62.41
1265,315,10,2,C,58.19,2025-03-18,57.40
1266,315,12,2,A,68.83,2025-03-29,59.58
1267,315,2,2,A,59.29,2025-03-18,53.30
1268,315,14,2,D,68.08,2025-03-29,50.22
1293,322,7,2,F,59.96,2025-03-28,65.81
1294,322,14,2,B,53.99,2025-03-29,57.39
1295,322,5,2,F,67.80,2025-03-21,61.52
1296,322,1,2,D,61.67,2025-03-16,69.71
1297,322,5,2,C,67.80,2025-03-26,53.34
1315,328,1,2,B,50.67,2025-04-03,61.23
1316,328,8,2,C,68.96,2025-03-16,64.41
1317,328,12,2,B,57.10,2025-03-26,67.62
1318,328,11,2,C,62.80,2025-03-20,51.77
1319,328,6,2,F,56.45,2025-03-25,61.73
1324,330,9,2,B,65.79,2025-03-21,59.87
1325,330,8,2,W,56.55,2025-03-22,54.21
1326,330,7,2,W,64.53,2025-03-21,52.49
1390,346,11,2,C,58.10,2025-04-01,58.77
1391,346,6,2,W,51.71,2025-03-21,60.23
1392,346,10,2,C,57.65,2025-03-23,65.73
1393,346,7,2,D,61.96,2025-03-26,53.92
1426,356,15,2,A,56.24,2025-03-22,54.32
1427,356,12,2,C,61.18,2025-03-30,66.48
1428,356,11,2,W,60.23,2025-03-19,67.89
1429,356,10,2,F,57.70,2025-03-31,52.93
1430,357,11,2,A,52.81,2025-04-01,54.12
1431,357,15,2,C,51.76,2025-03-27,53.61
1432,357,11,2,B,56.34,2025-03-21,55.61
1487,373,8,2,F,67.43,2025-03-23,63.54
1488,373,6,2,A,58.97,2025-03-28,60.74
1489,373,3,2,C,51.69,2025-03-28,57.53
1567,393,7,2,D,58.48,2025-03-29,55.74
1568,393,10,2,A,55.37,2025-03-26,52.96
1569,393,4,2,A,54.50,2025-03-21,56.47
1570,393,2,2,C,54.80,2025-03-18,54.90
1571,393,3,2,A,69.91,2025-03-25,53.38
1607,403,6,2,A,60.55,2025-03-22,55.27
1608,403,1,2,F,59.44,2025-03-20,66.36
1609,403,2,2,A,63.34,2025-04-02,62.12
1610,403,2,2,D,50.15,2025-03-22,50.61
1618,406,1,2,D,67.83,2025-03-25,69.73
1619,406,4,2,B,52.77,2025-03-29,57.75
1620,406,6,2,D,50.00,2025-03-16,56.95
1621,406,10,2,A,56.25,2025-03-23,61.72
1622,406,15,2,B,62.41,2025-03-16,61.29
1682,422,12,2,F,69.04,2025-03-22,60.03
1683,422,15,2,D,64.88,2025-03-16,59.83
1684,422,2,2,C,61.24,2025-03-20,51.83
1698,426,9,2,F,57.59,2025-04-01,52.29
1699,426,1,2,C,63.76,2025-04-03,66.10
1700,426,10,2,F,60.67,2025-03-26,61.91
1781,448,15,2,D,55.36,2025-03-16,62.52
1782,448,5,2,F,51.75,2025-03-22,54.46
1783,448,12,2,A,68.88,2025-03-19,56.78
1784,448,6,2,A,57.96,2025-03-31,68.48
1785,448,12,2,C,64.43,2025-03-30,53.82
1818,457,11,2,A,59.63,2025-04-03,50.64
1819,457,5,2,F,50.33,2025-04-01,67.18
1820,457,8,2,A,55.23,2025-03-27,68.83
1828,460,14,2,B,61.57,2025-03-25,63.83
1829,460,5,2,A,58.44,2025-03-18,54.95
1830,460,10,2,B,67.50,2025-03-24,59.33
1861,469,13,2,C,57.97,2025-03-31,68.79
